"node_id","layer_id","module","plasmid_length","degree","final","presence","strength","edge_type","flow"
6072,17,1,2470,24,"mob",1,15.968840200681,"All",0.00391821
6072,17,1,2470,24,"hypo",1,15.968840200681,"All",0.00391821
6075,17,1,2449,24,"mob",1,16.2072178099902,"All",0.0039767
6075,17,1,2449,24,"hypo",1,16.2072178099902,"All",0.0039767
6077,17,83,2432,3,"rep",1,2.88116652138158,"All",0.00070694
6077,17,83,2432,3,"mob",1,2.88116652138158,"All",0.00070694
6077,17,83,2432,3,"0",0,2.88116652138158,"All",0.00070694
6080,17,87,2421,3,"rep",1,2.40685771995043,"All",0.000590561
6080,17,87,2421,3,"PRE",1,2.40685771995043,"All",0.000590561
6081,17,262,2385,1,"soren",1,0.988264113207547,"All",0.000242486
6081,17,262,2385,1,"PRE",1,0.988264113207547,"All",0.000242486
6083,17,16,2376,7,"rep",1,4.72361751430658,"All",0.00115901
6084,17,254,2355,1,"PRE",1,0.995756560509554,"All",0.000244325
6084,17,254,2355,1,"0",0,0.995756560509554,"All",0.000244325
6084,17,254,2355,1,"soren",1,0.995756560509554,"All",0.000244325
6085,17,253,2354,1,"mob",1,0.995762711864407,"All",0.000244326
6085,17,253,2354,1,"0",0,0.995762711864407,"All",0.000244326
6085,17,253,2354,1,"rep",1,0.995762711864407,"All",0.000244326
6086,17,146,2341,2,"soren",1,1.3181236673774,"All",0.000323422
6087,17,238,2334,1,"0",0,0.631644025316456,"All",0.000154984
6087,17,238,2334,1,"soren",1,0.631644025316456,"All",0.000154984
6088,17,151,2328,2,"soren",1,1.88745940721649,"All",0.000463118
6088,17,151,2328,2,"0",0,1.88745940721649,"All",0.000463118
6089,17,56,2305,2,"mob",1,1.54620448590022,"All",0.000379386
6090,17,294,2303,1,"soren",1,0.921407811550152,"All",0.000226082
6090,17,294,2303,1,"0",0,0.921407811550152,"All",0.000226082
6090,17,294,2303,1,"hypo",1,0.921407811550152,"All",0.000226082
6091,17,139,2299,2,"soren",1,1.96834160928843,"All",0.000482964
6093,17,106,2293,3,"0",0,2.33580462276494,"All",0.000573127
6093,17,106,2293,3,"hypo",1,2.33580462276494,"All",0.000573127
6093,17,106,2293,3,"soren",1,2.33580462276494,"All",0.000573127
6095,17,86,2283,3,"0",0,2.09592422251424,"All",0.000514268
6095,17,86,2283,3,"hypo",1,2.09592422251424,"All",0.000514268
6095,17,86,2283,3,"rep",1,2.09592422251424,"All",0.000514268
6096,17,149,2273,2,"rep",1,1.72798074123795,"All",0.000423987
6096,17,149,2273,2,"0",0,1.72798074123795,"All",0.000423987
6097,17,144,2241,1,"soren",1,0.938420294511379,"All",0.000230256
6097,17,144,2241,1,"PRE",1,0.938420294511379,"All",0.000230256
6098,17,159,2241,2,"0",0,1.76567369587832,"All",0.000433236
6098,17,159,2241,2,"hypo",1,1.76567369587832,"All",0.000433236
6099,17,269,2227,1,"rep",1,0.977997305792546,"All",0.000239967
6099,17,269,2227,1,"0",0,0.977997305792546,"All",0.000239967
6099,17,269,2227,1,"hypo",1,0.977997305792546,"All",0.000239967
6101,17,11,2208,7,"0",0,5.67165144927536,"All",0.00139163
6101,17,11,2208,7,"soren",1,5.67165144927536,"All",0.00139163
6103,17,96,2203,3,"soren",1,2.55832967317295,"All",0.000627727
6103,17,96,2203,3,"mob",1,2.55832967317295,"All",0.000627727
6105,17,222,2183,2,"soren",1,0.684697203166227,"All",0.000168001
6105,17,222,2183,2,"PRE",1,0.684697203166227,"All",0.000168001
6106,17,19,2183,7,"0",0,5.56482127805772,"All",0.00136542
6109,17,43,2146,5,"0",0,3.77306173811743,"All",0.00092578
6109,17,43,2146,5,"rep",1,3.77306173811743,"All",0.00092578
6110,17,408,2145,1,"hypo",1,0.373074777878513,"All",9.15398e-05
6110,17,408,2145,1,"0",0,0.373074777878513,"All",9.15398e-05
6110,17,408,2145,1,"rep",1,0.373074777878513,"All",9.15398e-05
6113,17,63,2125,4,"rep",1,3.46729967058824,"All",0.000850757
6113,17,63,2125,4,"0",0,3.46729967058824,"All",0.000850757
6114,17,26,2118,6,"0",0,3.8574080075543,"All",0.000946476
6114,17,26,2118,6,"soren",1,3.8574080075543,"All",0.000946476
6116,17,46,2104,5,"rep",1,3.70408713530612,"All",0.000908856
6116,17,46,2104,5,"0",0,3.70408713530612,"All",0.000908856
6116,17,46,2104,5,"soren",1,3.70408713530612,"All",0.000908856
6117,17,104,2100,3,"soren",1,2.0147619047619,"All",0.000494354
6117,17,104,2100,3,"0",0,2.0147619047619,"All",0.000494354
6118,17,9,2088,8,"soren",1,6.27586579501916,"All",0.00153988
6119,17,370,2082,1,"rep",1,0.629204438040346,"All",0.000154385
6119,17,370,2082,1,"0",0,0.629204438040346,"All",0.000154385
6120,17,12,2072,7,"soren",1,5.13996525579151,"All",0.00126117
6122,17,160,2054,2,"0",0,1.75121908471276,"All",0.000429689
6122,17,160,2054,2,"rep",1,1.75121908471276,"All",0.000429689
6123,17,272,2043,2,"soren",1,1.14760132099335,"All",0.000281582
6127,17,40,2017,5,"0",0,3.58899128904313,"All",0.000880616
6130,17,42,2014,5,"hypo",1,3.60873439920556,"All",0.00088546
6130,17,42,2014,5,"0",0,3.60873439920556,"All",0.00088546
6131,17,54,2010,2,"0",0,1.57480592931415,"All",0.000386404
6131,17,54,2010,2,"soren",1,1.57480592931415,"All",0.000386404
6132,17,309,2008,1,"0",0,0.886295928500497,"All",0.000217467
6134,17,66,2004,4,"0",0,2.71955538423154,"All",0.000667286
6134,17,66,2004,4,"rep",1,2.71955538423154,"All",0.000667286
6702,16,2,6709,32,"DNA Polymerase",1,23.2911276973005,"All",0.00285742
6702,18,2,6709,32,"DNA Polymerase",1,23.2911276973005,"All",0.00285742
6702,16,2,6709,32,"beta-lactamase ",1,23.2911276973005,"All",0.00285742
6702,18,2,6709,32,"beta-lactamase ",1,23.2911276973005,"All",0.00285742
6702,16,2,6709,32,"0",0,23.2911276973005,"All",0.00285742
6702,18,2,6709,32,"0",0,23.2911276973005,"All",0.00285742
6702,16,2,6709,32,"lac repressor",1,23.2911276973005,"All",0.00285742
6702,18,2,6709,32,"lac repressor",1,23.2911276973005,"All",0.00285742
6702,16,2,6709,32,"Taq DNA polymerase",1,23.2911276973005,"All",0.00285742
6702,18,2,6709,32,"Taq DNA polymerase",1,23.2911276973005,"All",0.00285742
6705,18,344,4350,1,"0",0,0.768967565517241,"All",0.000188678
6705,18,344,4350,1,"mob",1,0.768967565517241,"All",0.000188678
6705,18,344,4350,1,"rep",1,0.768967565517241,"All",0.000188678
6706,18,7,4038,9,"0",0,4.61639,"All",0.0011327
6706,18,7,4038,9,"rep",1,4.61639,"All",0.0011327
6707,18,362,3819,1,"0",0,0.672426132495418,"All",0.00016499
6707,18,362,3819,1,"putative DNA segregation ATPase, FtsK",1,0.672426132495418,"All",0.00016499
6707,18,362,3819,1,"hypo",1,0.672426132495418,"All",0.00016499
6707,18,362,3819,1,"rep",1,0.672426132495418,"All",0.00016499
6709,18,21,3578,7,"rep",1,5.17872346438559,"All",0.00127068
6709,18,21,3578,7,"mob",1,5.17872346438559,"All",0.00127068
6711,18,177,3505,3,"0",0,1.13509874606127,"All",0.000278514
6711,18,177,3505,3,"rep",1,1.13509874606127,"All",0.000278514
6712,18,57,3383,4,"hypo",1,3.10136065029728,"All",0.000760968
6712,18,57,3383,4,"0",0,3.10136065029728,"All",0.000760968
6712,18,57,3383,4,"recombinase",1,3.10136065029728,"All",0.000760968
6714,18,128,3088,3,"recombinase",1,2.17329573930225,"All",0.000533252
6714,18,128,3088,3,"0",0,2.17329573930225,"All",0.000533252
6714,18,128,3088,3,"rep",1,2.17329573930225,"All",0.000533252
6715,8,4,3086,22,"soren",1,15.1445599157485,"All",0.00185798
6715,18,4,3086,22,"soren",1,15.1445599157485,"All",0.00185798
6715,8,4,3086,22,"0",0,15.1445599157485,"All",0.00185798
6715,18,4,3086,22,"0",0,15.1445599157485,"All",0.00185798
6716,18,31,3058,5,"hypo",1,3.80576165794637,"All",0.000933804
6716,18,31,3058,5,"0",0,3.80576165794637,"All",0.000933804
6717,18,49,3052,5,"0",0,4.1226659629782,"All",0.00101156
6717,18,49,3052,5,"rep",1,4.1226659629782,"All",0.00101156
6717,18,49,3052,5,"PRE",1,4.1226659629782,"All",0.00101156
6718,18,67,3009,4,"soren",1,2.70183295111333,"All",0.000662937
6718,18,67,3009,4,"hypo",1,2.70183295111333,"All",0.000662937
6718,18,67,3009,4,"rep",1,2.70183295111333,"All",0.000662937
6719,18,20,2938,7,"mob",1,6.01056267528931,"All",0.00147479
6719,18,20,2938,7,"rep",1,6.01056267528931,"All",0.00147479
6721,18,61,2771,4,"rep",1,3.37134377481054,"All",0.000827212
6721,18,61,2771,4,"PRE",1,3.37134377481054,"All",0.000827212
6721,18,61,2771,4,"0",0,3.37134377481054,"All",0.000827212
6721,18,61,2771,4,"soren",1,3.37134377481054,"All",0.000827212
6722,18,33,2747,4,"hypo",1,1.92772433440148,"All",0.000472998
6722,18,33,2747,4,"PRE",1,1.92772433440148,"All",0.000472998
6725,18,50,2651,5,"soren",1,3.59072163334591,"All",0.00088104
6725,18,50,2651,5,"hypo",1,3.59072163334591,"All",0.00088104
6725,18,50,2651,5,"0",0,3.59072163334591,"All",0.00088104
6728,18,77,2617,2,"0",0,1.35155055789071,"All",0.000331624
6728,18,77,2617,2,"soren",1,1.35155055789071,"All",0.000331624
6728,18,77,2617,2,"rep",1,1.35155055789071,"All",0.000331624
6729,18,288,2597,1,"rep",1,0.930689272237197,"All",0.000228359
6729,18,288,2597,1,"0",0,0.930689272237197,"All",0.000228359
6729,18,288,2597,1,"soren",1,0.930689272237197,"All",0.000228359
6732,12,8,2581,9,"0",0,7.79463841534289,"All",0.000637513
6732,16,8,2581,9,"0",0,7.79463841534289,"All",0.000637513
6732,18,8,2581,9,"0",0,7.79463841534289,"All",0.000637513
6732,12,8,2581,9,"rep",1,7.79463841534289,"All",0.000637513
6732,16,8,2581,9,"rep",1,7.79463841534289,"All",0.000637513
6732,18,8,2581,9,"rep",1,7.79463841534289,"All",0.000637513
6733,18,310,2552,1,"soren",1,0.885576798589342,"All",0.00021729
6734,18,39,2542,5,"rep",1,4.26634021598297,"All",0.00104681
6734,18,39,2542,5,"0",0,4.26634021598297,"All",0.00104681
6737,18,73,2472,4,"0",0,3.19012779935275,"All",0.000782748
6737,18,73,2472,4,"PRE",1,3.19012779935275,"All",0.000782748
6737,18,73,2472,4,"soren",1,3.19012779935275,"All",0.000782748
6738,18,280,2449,1,"rep",1,0.947262479871176,"All",0.000232426
6738,18,280,2449,1,"recombinase",1,0.947262479871176,"All",0.000232426
6739,18,349,2447,1,"0",0,0.74703602778913,"All",0.000183297
6739,18,349,2447,1,"hypo",1,0.74703602778913,"All",0.000183297
6739,18,349,2447,1,"toxin",1,0.74703602778913,"All",0.000183297
6739,18,349,2447,1,"soren",1,0.74703602778913,"All",0.000183297
6740,18,15,2443,8,"0",0,5.33145836526168,"All",0.00130816
6740,18,15,2443,8,"soren",1,5.33145836526168,"All",0.00130816
6740,18,15,2443,8,"mob",1,5.33145836526168,"All",0.00130816
6741,18,90,2406,3,"rep",1,2.49916647963425,"All",0.00061321
6741,18,90,2406,3,"0",0,2.49916647963425,"All",0.00061321
6742,18,198,2405,2,"0",0,1.43723580631754,"All",0.000352649
6742,18,198,2405,2,"rep",1,1.43723580631754,"All",0.000352649
6743,18,13,2397,7,"soren",1,5.2916188944514,"All",0.00129838
6743,18,13,2397,7,"PRE",1,5.2916188944514,"All",0.00129838
6744,18,107,2396,3,"rep",1,2.09616677074403,"All",0.000514328
6744,18,107,2396,3,"0",0,2.09616677074403,"All",0.000514328
6745,18,374,2386,1,"soren",1,0.619444375523889,"All",0.00015199
6745,18,374,2386,1,"rep",1,0.619444375523889,"All",0.00015199
6745,18,374,2386,1,"0",0,0.619444375523889,"All",0.00015199
6746,18,366,2385,1,"rep",1,0.657412740144364,"All",0.000161307
6746,18,366,2385,1,"0",0,0.657412740144364,"All",0.000161307
6747,18,22,2384,6,"hypo",1,5.11073468540268,"All",0.001254
6747,18,22,2384,6,"0",0,5.11073468540268,"All",0.001254
6747,18,22,2384,6,"rep",1,5.11073468540268,"All",0.001254
6749,18,18,2365,7,"rep",1,5.8169133192389,"All",0.00142727
6750,18,44,2356,5,"recombinase",1,3.39516129032258,"All",0.000833056
6750,18,44,2356,5,"rep",1,3.39516129032258,"All",0.000833056
6751,18,212,2304,2,"soren",1,1.20008950520833,"All",0.000294461
6751,18,212,2304,2,"rep",1,1.20008950520833,"All",0.000294461
6752,18,86,2283,3,"0",0,2.53131975470872,"All",0.000621099
6752,18,86,2283,3,"hypo",1,2.53131975470872,"All",0.000621099
6752,18,86,2283,3,"rep",1,2.53131975470872,"All",0.000621099
6755,18,267,2165,1,"0",0,0.979564032697548,"All",0.000240352
6756,18,43,2146,5,"0",0,3.8639318639329,"All",0.000948077
6756,18,43,2146,5,"rep",1,3.8639318639329,"All",0.000948077
6758,18,273,2120,1,"0",0,0.96981308490566,"All",0.000237959
6759,18,26,2114,6,"0",0,4.74242305036436,"All",0.00116363
6759,18,26,2114,6,"soren",1,4.74242305036436,"All",0.00116363
6760,18,79,2108,4,"rep",1,2.34135402502005,"All",0.000574488
6760,18,79,2108,4,"0",0,2.34135402502005,"All",0.000574488
6762,18,5,2091,11,"rep",1,7.78567871479124,"All",0.00191034
6762,18,5,2091,11,"0",0,7.78567871479124,"All",0.00191034
6763,18,9,2088,8,"0",0,5.81513216475096,"All",0.00142683
6763,18,9,2088,8,"mob",1,5.81513216475096,"All",0.00142683
6764,18,380,2058,1,"mob",1,0.60445434298441,"All",0.000148312
6765,18,69,2058,4,"rep",1,3.25808058599292,"All",0.000799422
6765,18,69,2058,4,"soren",1,3.25808058599292,"All",0.000799422
6767,18,37,2044,5,"soren",1,4.79611494714125,"All",0.0011768
6767,18,37,2044,5,"0",0,4.79611494714125,"All",0.0011768
6768,18,127,2042,3,"rep",1,1.93800991571104,"All",0.000475521
6768,18,127,2042,3,"0",0,1.93800991571104,"All",0.000475521
6769,18,166,2039,2,"soren",1,1.71358509073075,"All",0.000420455
6769,18,166,2039,2,"hypo",1,1.71358509073075,"All",0.000420455
6770,18,206,2038,3,"rep",1,1.38823536333662,"All",0.000340625
6770,18,206,2038,3,"soren",1,1.38823536333662,"All",0.000340625
6771,18,167,2037,2,"0",0,1.45237280657312,"All",0.000356363
6771,18,167,2037,2,"soren",1,1.45237280657312,"All",0.000356363
6772,18,40,2029,2,"0",0,0.783143065549532,"All",0.000192157
6773,18,54,2008,2,"soren",1,1.63497726198446,"All",0.000401167
6773,18,54,2008,2,"0",0,1.63497726198446,"All",0.000401167
7146,19,2,6709,17,"DNA Polymerase",1,14.2443031766143,"All",0.00349506
7146,19,2,6709,17,"lac repressor",1,14.2443031766143,"All",0.00349506
7146,19,2,6709,17,"0",0,14.2443031766143,"All",0.00349506
7146,19,2,6709,17,"beta-lactamase ",1,14.2443031766143,"All",0.00349506
7204,20,226,4817,1,"0",0,0.392568602864854,"All",9.63229e-05
7204,20,226,4817,1,"primase",1,0.392568602864854,"All",9.63229e-05
7204,20,226,4817,1,"hypo",1,0.392568602864854,"All",9.63229e-05
7204,20,226,4817,1,"mob",1,0.392568602864854,"All",9.63229e-05
7206,20,183,4618,2,"0",0,1.22325491121698,"All",0.000300145
7206,20,183,4618,2,"rep",1,1.22325491121698,"All",0.000300145
7206,20,183,4618,2,"mob",1,1.22325491121698,"All",0.000300145
7207,20,344,4350,1,"rep",1,0.768967565517241,"All",0.000188678
7207,20,344,4350,1,"0",0,0.768967565517241,"All",0.000188678
7207,20,344,4350,1,"mob",1,0.768967565517241,"All",0.000188678
7209,20,21,3792,7,"rep",1,5.44431899814022,"All",0.00133585
7209,20,21,3792,7,"mob",1,5.44431899814022,"All",0.00133585
7210,20,38,3385,5,"mob",1,3.02954209748892,"All",0.000743346
7210,20,38,3385,5,"rep",1,3.02954209748892,"All",0.000743346
7210,20,38,3385,5,"0",0,3.02954209748892,"All",0.000743346
7211,20,85,3336,3,"0",0,2.2392971698396,"All",0.000549447
7211,20,85,3336,3,"mob",1,2.2392971698396,"All",0.000549447
7211,20,85,3336,3,"soren",1,2.2392971698396,"All",0.000549447
7211,20,85,3336,3,"hypo",1,2.2392971698396,"All",0.000549447
7212,20,126,3293,3,"mob",1,2.95728382245869,"All",0.000725616
7212,20,126,3293,3,"rep",1,2.95728382245869,"All",0.000725616
7214,20,412,3151,1,"soren",1,0.282133767058077,"All",6.9226e-05
7214,20,412,3151,1,"rep",1,0.282133767058077,"All",6.9226e-05
7214,20,412,3151,1,"mob",1,0.282133767058077,"All",6.9226e-05
7215,20,131,3136,3,"hypo",1,2.04508595060223,"All",0.000501794
7215,20,131,3136,3,"soren",1,2.04508595060223,"All",0.000501794
7216,20,75,3102,1,"0",0,0.579304677627337,"All",0.000142142
7216,20,75,3102,1,"rep",1,0.579304677627337,"All",0.000142142
7216,20,75,3102,1,"PRE",1,0.579304677627337,"All",0.000142142
7217,20,31,3058,5,"hypo",1,3.48265990516678,"All",0.000854526
7217,20,31,3058,5,"0",0,3.48265990516678,"All",0.000854526
7218,20,108,2984,3,"soren",1,2.29088269101877,"All",0.000562104
7218,20,108,2984,3,"0",0,2.29088269101877,"All",0.000562104
7219,20,4,2977,17,"0",0,10.9347952039946,"All",0.00268302
7219,20,4,2977,17,"PRE",1,10.9347952039946,"All",0.00268302
7221,20,14,2906,7,"0",0,5.97556317962836,"All",0.0014662
7221,20,14,2906,7,"soren",1,5.97556317962836,"All",0.0014662
7222,20,363,2885,1,"mob",1,0.665165227036395,"All",0.000163209
7222,20,363,2885,1,"soren",1,0.665165227036395,"All",0.000163209
7223,20,29,2875,6,"0",0,4.91282112200588,"All",0.00120544
7223,20,29,2875,6,"hypo",1,4.91282112200588,"All",0.00120544
7223,20,29,2875,6,"PRE",1,4.91282112200588,"All",0.00120544
7224,20,35,2865,5,"mob",1,4.18603081675393,"All",0.00102711
7224,20,35,2865,5,"0",0,4.18603081675393,"All",0.00102711
7224,20,35,2865,5,"soren",1,4.18603081675393,"All",0.00102711
7227,20,24,2797,6,"mob",1,5.0811534358241,"All",0.00124674
7227,20,24,2797,6,"0",0,5.0811534358241,"All",0.00124674
7227,20,24,2797,6,"rep",1,5.0811534358241,"All",0.00124674
7228,20,33,2750,6,"0",0,2.54164053790684,"All",0.000623632
7228,20,33,2750,6,"hypo",1,2.54164053790684,"All",0.000623632
7228,20,33,2750,6,"PRE",1,2.54164053790684,"All",0.000623632
7229,20,155,2728,2,"rep",1,1.77941074752657,"All",0.000436607
7229,20,155,2728,2,"0",0,1.77941074752657,"All",0.000436607
7229,20,155,2728,2,"hypo",1,1.77941074752657,"All",0.000436607
7230,20,318,2700,1,"rep",1,0.870766268656716,"All",0.000213656
7230,20,318,2700,1,"hypo",1,0.870766268656716,"All",0.000213656
7230,20,318,2700,1,"soren",1,0.870766268656716,"All",0.000213656
7231,20,123,2689,3,"PRE",1,1.82372350687988,"All",0.000447479
7231,20,123,2689,3,"soren",1,1.82372350687988,"All",0.000447479
7232,20,181,2677,2,"soren",1,1.42228848304137,"All",0.000348981
7232,20,181,2677,2,"recombinase",1,1.42228848304137,"All",0.000348981
7233,20,136,2672,2,"0",0,1.98616,"All",0.000487336
7233,20,136,2672,2,"mob",1,1.98616,"All",0.000487336
7234,20,325,2669,1,"rep",1,0.820664206642066,"All",0.000201363
7234,20,325,2669,1,"mob",1,0.820664206642066,"All",0.000201363
7236,20,50,2651,5,"soren",1,3.80498004526594,"All",0.000933612
7236,20,50,2651,5,"0",0,3.80498004526594,"All",0.000933612
7236,20,50,2651,5,"hypo",1,3.80498004526594,"All",0.000933612
7237,20,342,2640,1,"rep",1,0.770834681818182,"All",0.000189136
7237,20,342,2640,1,"hypo",1,0.770834681818182,"All",0.000189136
7238,20,75,2617,4,"soren",1,2.66906193562155,"All",0.000654897
7238,20,75,2617,4,"0",0,2.66906193562155,"All",0.000654897
7238,20,75,2617,4,"PRE",1,2.66906193562155,"All",0.000654897
7239,20,328,2607,1,"mob",1,0.815327877394636,"All",0.000200054
7239,20,328,2607,1,"soren",1,0.815327877394636,"All",0.000200054
7239,20,328,2607,1,"0",0,0.815327877394636,"All",0.000200054
7240,20,41,2594,5,"0",0,3.68195575558982,"All",0.000903426
7240,20,41,2594,5,"soren",1,3.68195575558982,"All",0.000903426
7240,20,41,2594,5,"hypo",1,3.68195575558982,"All",0.000903426
7240,20,41,2594,5,"mob",1,3.68195575558982,"All",0.000903426
7242,20,120,2571,3,"0",0,2.00505722287048,"All",0.000491972
7242,20,120,2571,3,"soren",1,2.00505722287048,"All",0.000491972
7242,20,120,2571,3,"rep",1,2.00505722287048,"All",0.000491972
7244,20,219,2542,2,"rep",1,1.02610215447258,"All",0.00025177
7244,20,219,2542,2,"0",0,1.02610215447258,"All",0.00025177
7244,20,219,2542,2,"hypo",1,1.02610215447258,"All",0.00025177
7245,20,39,2542,4,"rep",1,3.51180047206924,"All",0.000861676
7245,20,39,2542,4,"0",0,3.51180047206924,"All",0.000861676
7248,20,211,2485,2,"0",0,1.67107699777548,"All",0.000410025
7248,20,211,2485,2,"soren",1,1.67107699777548,"All",0.000410025
7248,20,211,2485,2,"mob",1,1.67107699777548,"All",0.000410025
7249,20,231,2474,1,"0",0,0.697896865912763,"All",0.00017124
7250,20,1,2449,24,"mob",1,16.2063443447591,"All",0.00397648
7250,20,1,2449,24,"hypo",1,16.2063443447591,"All",0.00397648
7252,20,15,2442,7,"soren",1,5.28288280437547,"All",0.00129624
7252,20,15,2442,7,"mob",1,5.28288280437547,"All",0.00129624
7253,20,76,2431,2,"0",0,1.46079983935173,"All",0.00035843
7253,20,76,2431,2,"soren",1,1.46079983935173,"All",0.00035843
7253,20,76,2431,2,"PRE",1,1.46079983935173,"All",0.00035843
7254,20,34,2429,5,"mob",1,4.12186533552902,"All",0.00101136
7254,20,34,2429,5,"hypo",1,4.12186533552902,"All",0.00101136
7254,20,34,2429,5,"soren",1,4.12186533552902,"All",0.00101136
7255,20,78,2422,7,"0",0,3.23626462938843,"All",0.000794069
7255,20,78,2422,7,"soren",1,3.23626462938843,"All",0.000794069
7255,20,78,2422,7,"PRE",1,3.23626462938843,"All",0.000794069
7256,20,185,2415,2,"PRE",1,1.44554865424431,"All",0.000354688
7256,20,185,2415,2,"soren",1,1.44554865424431,"All",0.000354688
7256,20,185,2415,2,"0",0,1.44554865424431,"All",0.000354688
7257,20,198,2406,2,"rep",1,1.15045568994181,"All",0.000282282
7257,20,198,2406,2,"0",0,1.15045568994181,"All",0.000282282
7259,20,83,2393,3,"0",0,2.90431443806167,"All",0.000712619
7259,20,83,2393,3,"mob",1,2.90431443806167,"All",0.000712619
7259,20,83,2393,3,"rep",1,2.90431443806167,"All",0.000712619
7261,20,25,2384,6,"soren",1,4.22195416164053,"All",0.00103592
7261,20,25,2384,6,"rep",1,4.22195416164053,"All",0.00103592
7262,20,16,2376,7,"rep",1,5.48278763698725,"All",0.00134529
7263,20,242,2368,1,"soren",1,0.361488070101351,"All",8.86968e-05
7263,20,242,2368,1,"0",0,0.361488070101351,"All",8.86968e-05
7264,20,94,2365,3,"0",0,1.96461523390027,"All",0.000482049
7264,20,94,2365,3,"rep",1,1.96461523390027,"All",0.000482049
7264,20,94,2365,3,"mob",1,1.96461523390027,"All",0.000482049
7265,20,18,2365,7,"rep",1,5.80676532769556,"All",0.00142478
7266,20,87,2347,3,"PRE",1,2.97522,"All",0.000730017
7266,20,87,2347,3,"rep",1,2.97522,"All",0.000730017
7268,20,56,2304,3,"mob",1,1.88918379592786,"All",0.000463541
7269,20,64,2295,4,"soren",1,3.38528187181355,"All",0.000830632
7269,20,64,2295,4,"hypo",1,3.38528187181355,"All",0.000830632
7269,20,64,2295,4,"rep",1,3.38528187181355,"All",0.000830632
7270,20,153,2295,2,"mob",1,1.72134806241751,"All",0.00042236
7270,20,153,2295,2,"hypo",1,1.72134806241751,"All",0.00042236
7270,20,153,2295,2,"rep",1,1.72134806241751,"All",0.00042236
7273,20,107,2233,3,"0",0,2.445531522402,"All",0.00060005
7273,20,107,2233,3,"rep",1,2.445531522402,"All",0.00060005
7275,20,114,2218,3,"0",0,2.34535220468891,"All",0.000575469
7275,20,114,2218,3,"soren",1,2.34535220468891,"All",0.000575469
7275,20,114,2218,3,"mob",1,2.34535220468891,"All",0.000575469
7276,20,11,2208,7,"soren",1,6.20516572463768,"All",0.00152254
7276,20,11,2208,7,"0",0,6.20516572463768,"All",0.00152254
7279,20,19,2183,7,"0",0,5.18552171781951,"All",0.00127235
7280,20,43,2146,5,"0",0,3.89282151910531,"All",0.000955165
7280,20,43,2146,5,"rep",1,3.89282151910531,"All",0.000955165
7281,20,63,2125,4,"0",0,3.34071176,"All",0.000819696
7281,20,63,2125,4,"rep",1,3.34071176,"All",0.000819696
7282,20,48,2098,1,"hypo",1,0.708295996186845,"All",0.000173792
7283,20,9,2088,8,"0",0,5.9578548467433,"All",0.00146185
7283,20,9,2088,8,"soren",1,5.9578548467433,"All",0.00146185
7285,20,45,2074,5,"0",0,3.67705794030727,"All",0.000902224
7286,20,245,2054,1,"soren",1,0.99951,"All",0.000245246
7286,20,245,2054,1,"PRE",1,0.99951,"All",0.000245246
7287,20,364,2046,1,"0",0,0.661288782991202,"All",0.000162258
7287,20,364,2046,1,"soren",1,0.661288782991202,"All",0.000162258
7289,20,7,2030,9,"0",0,7.93437409684304,"All",0.00194682
7289,20,7,2030,9,"rep",1,7.93437409684304,"All",0.00194682
7291,20,37,2021,5,"0",0,2.91401812227339,"All",0.000715
7291,20,37,2021,5,"soren",1,2.91401812227339,"All",0.000715
7292,20,40,2017,5,"0",0,3.61080692117005,"All",0.000885969
7293,20,42,2013,5,"hypo",1,3.72766859910088,"All",0.000914642
7293,20,42,2013,5,"0",0,3.72766859910088,"All",0.000914642
7294,20,54,2009,4,"soren",1,3.26452805244376,"All",0.000801004
7294,20,54,2009,4,"0",0,3.26452805244376,"All",0.000801004
7573,21,2,6611,17,"hypo",1,15.4339555297968,"All",0.00378696
7573,21,2,6611,17,"lac repressor",1,15.4339555297968,"All",0.00378696
7573,21,2,6611,17,"DNA Polymerase",1,15.4339555297968,"All",0.00378696
7573,21,2,6611,17,"beta-lactamase ",1,15.4339555297968,"All",0.00378696
7578,21,171,3876,1,"mob",1,0.190144747162023,"All",4.6655e-05
7578,21,171,3876,1,"XRE family transcriptional regulator",1,0.190144747162023,"All",4.6655e-05
7578,21,171,3876,1,"0",0,0.190144747162023,"All",4.6655e-05
7581,21,126,3571,2,"mob",1,1.77036603192383,"All",0.000434387
7581,21,126,3571,2,"rep",1,1.77036603192383,"All",0.000434387
7585,21,59,3348,8,"soren",1,2.59317935483871,"All",0.000636278
7585,21,59,3348,8,"hypo",1,2.59317935483871,"All",0.000636278
7585,21,59,3348,8,"PRE",1,2.59317935483871,"All",0.000636278
7587,21,170,3263,2,"soren",1,0.820854692098409,"All",0.00020141
7587,21,170,3263,2,"hypo",1,0.820854692098409,"All",0.00020141
7587,21,170,3263,2,"rep",1,0.820854692098409,"All",0.00020141
7587,21,170,3263,2,"0",0,0.820854692098409,"All",0.00020141
7588,21,354,3248,2,"0",0,0.727831724137931,"All",0.000178585
7588,21,354,3248,2,"rep",1,0.727831724137931,"All",0.000178585
7588,21,354,3248,2,"mob",1,0.727831724137931,"All",0.000178585
7589,21,281,3242,1,"0",0,0.943248303516348,"All",0.000231441
7589,21,281,3242,1,"integrase",1,0.943248303516348,"All",0.000231441
7589,21,281,3242,1,"rep",1,0.943248303516348,"All",0.000231441
7590,21,88,3202,3,"0",0,2.62003632720553,"All",0.000642867
